sale_id,customer_id,product_id,store_id,promo_id,quantity,unit_price,discount_amount,tax_amount,final_amount,sale_date,payment_method,sale_status
5471,424,24,13,11,2,28,2.8,9.58,62.78,2024-06-23,Net Banking,Completed
5472,238,18,9,5,1,24999,1249.95,4274.83,28023.88,2024-10-03,UPI,Cancelled
5473,1727,14,14,11,5,3999,3999.0,2879.28,18875.28,2024-03-12,EMI,Completed
5474,1152,11,4,3,1,1999,0.0,359.82,2358.82,2024-12-01,Credit Card,Returned
5475,1561,3,8,15,5,114999,0.0,103499.1,678494.1,2024-04-17,EMI,Completed
5476,869,13,7,8,4,12999,5199.6,8423.35,55219.75,2024-09-02,Credit Card,Returned
5477,151,21,4,6,4,599,359.4,366.59,2403.19,2024-10-24,Cash,Completed
5478,689,1,4,7,4,129999,0.0,93599.28,613595.28,2024-03-29,EMI,Cancelled
5479,1232,9,1,8,4,4999,2999.4,3059.39,20055.99,2024-04-21,Debit Card,Cancelled
5480,1411,7,11,4,2,12999,0.0,4679.64,30677.64,2024-12-29,Debit Card,Cancelled
5481,703,5,14,15,3,29999,17999.4,12959.57,84957.17,2024-08-19,UPI,Returned
5482,1294,11,1,8,1,1999,299.85,305.85,2005.0,2024-07-25,Cash,Completed
5483,1138,2,8,3,2,89999,35999.6,25919.71,169918.11,2024-06-17,Credit Card,Completed
5484,1740,20,5,3,5,3999,2999.25,3059.23,20054.98,2024-03-22,EMI,Returned
5485,1959,17,4,15,5,8999,0.0,8099.1,53094.1,2024-01-03,EMI,Completed
5486,672,4,5,15,4,129999,129999.0,70199.46,460196.46,2024-07-30,Debit Card,Returned
5487,183,8,7,3,4,14999,8999.4,9179.39,60175.99,2024-08-13,Net Banking,Completed
5488,282,17,15,6,2,8999,3599.6,2591.71,16990.11,2024-02-25,Cash,Cancelled
5489,672,22,5,1,2,299,59.8,96.88,635.08,2024-10-14,Debit Card,Returned
5490,1595,10,4,9,3,2999,2249.25,1214.6,7962.35,2024-09-02,Net Banking,Completed
5491,158,24,15,8,5,28,42.0,17.64,115.64,2024-08-11,Debit Card,Cancelled
5492,697,1,13,2,5,129999,0.0,116999.1,766994.1,2024-12-23,Debit Card,Returned
5493,710,24,7,15,5,28,7.0,23.94,156.94,2024-03-13,Credit Card,Returned
5494,1428,21,12,12,5,599,149.75,512.14,3357.39,2024-07-15,UPI,Completed
5495,1187,25,5,3,2,199,99.5,53.73,352.23,2024-01-16,Net Banking,Completed
5496,218,18,13,11,2,24999,9999.6,7199.71,47198.11,2024-01-18,EMI,Returned
5497,1010,18,1,15,2,24999,0.0,8999.64,58997.64,2024-12-08,Credit Card,Completed
5498,1849,8,15,7,5,14999,22498.5,9449.37,61945.87,2024-02-21,UPI,Completed
5499,24,25,15,14,4,199,199.0,107.46,704.46,2024-08-07,Credit Card,Completed
5500,336,1,4,15,2,129999,25999.8,42119.68,276117.88,2024-05-08,Cash,Completed
5501,1835,13,6,14,4,12999,0.0,9359.28,61355.28,2024-08-23,EMI,Completed
5502,1187,21,12,1,3,599,359.4,258.77,1696.37,2024-12-03,Debit Card,Completed
5503,1650,10,14,7,5,2999,2999.0,2159.28,14155.28,2024-09-07,Net Banking,Completed
5504,651,9,7,15,2,4999,499.9,1709.66,11207.76,2024-02-08,Net Banking,Completed
5505,1487,20,1,11,3,3999,2399.4,1727.57,11325.17,2024-10-08,EMI,Returned
5506,1015,24,4,2,3,28,25.2,10.58,69.38,2024-09-14,Net Banking,Returned
5507,256,2,14,6,3,89999,13499.85,46169.49,302666.64,2024-02-18,Credit Card,Returned
5508,1641,6,7,14,2,15999,4799.7,4895.69,32093.99,2024-05-19,Net Banking,Returned
5509,1833,2,11,2,5,89999,67499.25,68849.24,451344.99,2024-09-21,UPI,Completed
5510,29,3,13,10,4,114999,0.0,82799.28,542795.28,2024-06-10,Cash,Completed
5511,1575,24,1,2,1,28,0.0,5.04,33.04,2024-10-23,EMI,Completed
5512,1979,2,8,7,5,89999,134998.5,56699.37,371695.87,2024-06-12,Debit Card,Completed
5513,904,25,12,8,3,199,149.25,80.59,528.34,2024-05-24,Credit Card,Completed
5514,1543,19,4,2,5,4999,2499.5,4049.19,26544.69,2024-02-23,Credit Card,Completed
5515,1177,17,6,13,4,8999,0.0,6479.28,42475.28,2024-09-25,Credit Card,Completed
5516,224,7,1,12,3,12999,0.0,7019.46,46016.46,2024-12-04,Cash,Cancelled
5517,519,21,13,6,3,599,0.0,323.46,2120.46,2024-02-23,UPI,Returned
5518,1344,2,4,12,5,89999,44999.5,72899.19,477894.69,2024-01-08,Cash,Completed
5519,341,22,10,10,1,299,0.0,53.82,352.82,2024-06-09,Cash,Completed
5520,1273,20,12,2,2,3999,0.0,1439.64,9437.64,2024-05-06,Cash,Returned
5521,1454,15,11,14,4,7999,6399.2,4607.42,30204.22,2024-08-08,UPI,Cancelled
5522,794,6,14,15,5,15999,11999.25,12239.23,80234.98,2024-02-06,Credit Card,Completed
5523,35,21,4,15,5,599,149.75,512.14,3357.39,2024-09-30,Net Banking,Completed
5524,595,22,12,7,1,299,89.7,37.67,246.97,2024-02-21,Cash,Completed
5525,835,8,3,7,5,14999,18748.75,10124.32,66370.57,2024-12-27,UPI,Completed
5526,789,25,7,8,5,199,0.0,179.1,1174.1,2024-01-03,Net Banking,Completed
5527,714,10,9,3,5,2999,2249.25,2294.24,15039.99,2024-03-01,Credit Card,Completed
5528,1690,4,2,15,5,129999,129999.0,93599.28,613595.28,2024-01-29,Debit Card,Completed
5529,1699,15,7,15,4,7999,0.0,5759.28,37755.28,2024-10-30,Credit Card,Cancelled
5530,1603,22,9,5,1,299,14.95,51.13,335.18,2024-01-31,Credit Card,Returned
5531,1987,15,6,15,3,7999,0.0,4319.46,28316.46,2024-07-02,Cash,Returned
5532,1541,6,4,1,2,15999,6399.6,4607.71,30206.11,2024-01-07,Net Banking,Completed
5533,1002,17,8,4,5,8999,0.0,8099.1,53094.1,2024-05-16,Cash,Completed
5534,1357,6,7,11,3,15999,11999.25,6479.59,42477.34,2024-02-02,Credit Card,Completed
5535,578,19,14,14,4,4999,1999.6,3239.35,21235.75,2024-12-23,Debit Card,Completed
5536,1423,24,5,11,2,28,14.0,7.56,49.56,2024-07-01,Credit Card,Completed
5537,909,24,5,10,5,28,42.0,17.64,115.64,2024-03-15,Debit Card,Completed
5538,1476,14,11,2,1,3999,1199.7,503.87,3303.17,2024-07-06,UPI,Completed
5539,1678,4,6,14,4,129999,25999.8,88919.32,582915.52,2024-04-28,Cash,Completed
5540,153,11,8,14,3,1999,1199.4,863.57,5661.17,2024-09-10,UPI,Cancelled
5541,755,2,11,14,5,89999,0.0,80999.1,530994.1,2024-11-07,Cash,Completed
5542,1033,24,4,3,5,28,7.0,23.94,156.94,2024-05-12,Net Banking,Completed
5543,1439,2,3,15,3,89999,80999.1,34019.62,223017.52,2024-08-07,UPI,Completed
5544,1888,21,5,12,4,599,119.8,409.72,2685.92,2024-12-18,Credit Card,Completed
5545,1593,18,10,5,2,24999,4999.8,8099.68,53097.88,2024-11-15,Debit Card,Completed
5546,572,25,6,15,1,199,29.85,30.45,199.6,2024-02-09,Debit Card,Completed
5547,1480,16,14,15,2,5999,2399.6,1727.71,11326.11,2024-04-08,Cash,Returned
5548,16,21,4,6,3,599,0.0,323.46,2120.46,2024-08-25,UPI,Completed
5549,226,22,9,13,2,299,179.4,75.35,493.95,2024-11-19,Net Banking,Returned
5550,1916,15,12,9,4,7999,6399.2,4607.42,30204.22,2024-04-02,Credit Card,Cancelled
5551,962,1,4,12,3,129999,97499.25,52649.6,345147.35,2024-10-13,Net Banking,Cancelled
5552,380,14,9,4,5,3999,999.75,3419.14,22414.39,2024-03-03,Cash,Completed
5553,367,24,10,9,1,28,0.0,5.04,33.04,2024-12-25,Credit Card,Completed
5554,1046,25,12,1,4,199,0.0,143.28,939.28,2024-06-27,Credit Card,Cancelled
5555,1188,9,14,4,5,4999,3749.25,3824.23,25069.98,2024-05-20,Debit Card,Completed
5556,570,3,14,6,3,114999,103499.1,43469.62,284967.52,2024-09-28,Credit Card,Completed
5557,536,25,1,2,2,199,59.7,60.89,399.19,2024-07-24,Credit Card,Completed
5558,416,6,9,5,4,15999,15999.0,8639.46,56636.46,2024-04-07,Debit Card,Cancelled
5559,621,20,1,10,4,3999,4798.8,2015.5,13212.7,2024-07-13,Debit Card,Completed
5560,206,14,14,15,5,3999,3999.0,2879.28,18875.28,2024-11-30,Credit Card,Completed
5561,399,5,13,12,1,29999,8999.7,3779.87,24779.17,2024-08-01,Credit Card,Returned
5562,836,18,6,13,3,24999,3749.85,12824.49,84071.64,2024-06-01,Net Banking,Completed
5563,104,22,11,15,5,299,0.0,269.1,1764.1,2024-04-17,UPI,Returned
5564,349,12,9,15,2,8999,5399.4,2267.75,14866.35,2024-11-02,EMI,Cancelled
5565,593,13,8,7,4,12999,2599.8,8891.32,58287.52,2024-02-09,Net Banking,Completed
5566,500,1,14,10,4,129999,0.0,93599.28,613595.28,2024-02-22,Net Banking,Completed
5567,1525,13,15,5,5,12999,0.0,11699.1,76694.1,2024-04-30,Credit Card,Cancelled
5568,1824,13,5,2,5,12999,6499.5,10529.19,69024.69,2024-12-07,Net Banking,Completed
5569,1170,3,11,3,4,114999,22999.8,78659.32,515655.52,2024-05-10,EMI,Cancelled
5570,456,22,1,8,1,299,0.0,53.82,352.82,2024-12-31,EMI,Completed
5571,796,14,4,13,4,3999,0.0,2879.28,18875.28,2024-03-14,Cash,Completed
5572,744,11,5,3,3,1999,0.0,1079.46,7076.46,2024-09-30,EMI,Completed
5573,930,20,15,13,2,3999,0.0,1439.64,9437.64,2024-10-21,Debit Card,Completed
5574,1565,4,11,1,5,129999,64999.5,105299.19,690294.69,2024-09-26,Net Banking,Completed
5575,75,13,12,14,1,12999,0.0,2339.82,15338.82,2024-04-03,Net Banking,Completed
5576,607,14,10,1,1,3999,999.75,539.87,3539.12,2024-05-14,Cash,Cancelled
5577,688,7,9,4,4,12999,0.0,9359.28,61355.28,2024-06-08,Debit Card,Completed
5578,1976,1,7,13,4,129999,155998.8,65519.5,429516.7,2024-10-05,Debit Card,Completed
5579,964,8,14,5,1,14999,2999.8,2159.86,14159.06,2024-06-27,UPI,Completed
5580,1867,22,5,5,2,299,179.4,75.35,493.95,2024-10-19,Credit Card,Completed
5581,545,24,5,1,4,28,0.0,20.16,132.16,2024-02-04,EMI,Completed
5582,1408,15,13,6,5,7999,11998.5,5039.37,33035.87,2024-07-10,UPI,Completed
5583,500,22,11,1,3,299,0.0,161.46,1058.46,2024-08-05,Net Banking,Completed
5584,194,9,9,11,2,4999,499.9,1709.66,11207.76,2024-12-02,Credit Card,Completed
5585,1024,25,2,9,4,199,119.4,121.79,798.39,2024-07-01,Debit Card,Cancelled
5586,1660,3,3,6,3,114999,0.0,62099.46,407096.46,2024-03-21,UPI,Completed
5587,1040,22,15,3,3,299,0.0,161.46,1058.46,2024-01-25,Cash,Returned
5588,1761,22,6,5,1,299,74.75,40.37,264.62,2024-07-19,Cash,Completed
5589,247,6,7,14,2,15999,4799.7,4895.69,32093.99,2024-01-24,Debit Card,Completed
5590,978,24,4,5,3,28,0.0,15.12,99.12,2024-04-28,Cash,Completed
5591,489,2,4,6,3,89999,0.0,48599.46,318596.46,2024-03-27,Net Banking,Completed
5592,1230,13,14,5,2,12999,7799.4,3275.75,21474.35,2024-04-27,Cash,Completed
5593,606,2,13,8,4,89999,71999.2,51839.42,339836.22,2024-06-30,Debit Card,Completed
5594,1221,19,10,9,2,4999,2999.4,1259.75,8258.35,2024-07-01,EMI,Returned
5595,40,7,4,1,5,12999,12999.0,9359.28,61355.28,2024-11-23,Debit Card,Completed
5596,589,18,7,8,2,24999,0.0,8999.64,58997.64,2024-09-20,Debit Card,Completed
5597,682,2,13,9,5,89999,112498.75,60749.32,398245.57,2024-12-04,UPI,Completed
5598,1198,1,14,11,1,129999,38999.7,16379.87,107379.17,2024-03-05,Credit Card,Completed
5599,1000,6,2,2,5,15999,0.0,14399.1,94394.1,2024-09-04,Debit Card,Completed
5600,527,16,10,8,5,5999,0.0,5399.1,35394.1,2024-12-20,UPI,Completed
5601,256,16,5,1,1,5999,299.95,1025.83,6724.88,2024-12-29,Debit Card,Completed
5602,808,17,11,15,3,8999,8099.1,3401.62,22299.52,2024-07-21,Debit Card,Cancelled
5603,1912,16,13,7,4,5999,2399.6,3887.35,25483.75,2024-05-22,Cash,Completed
5604,830,13,1,15,2,12999,1299.9,4445.66,29143.76,2024-07-20,Net Banking,Cancelled
5605,119,25,5,15,3,199,0.0,107.46,704.46,2024-03-16,UPI,Returned
5606,217,18,1,7,4,24999,29998.8,12599.5,82596.7,2024-10-31,Credit Card,Returned
5607,1310,5,6,5,5,29999,14999.5,24299.19,159294.69,2024-01-03,Debit Card,Completed
5608,1190,8,13,12,1,14999,2999.8,2159.86,14159.06,2024-01-10,Credit Card,Completed
5609,1245,25,12,11,4,199,199.0,107.46,704.46,2024-07-10,Credit Card,Cancelled
5610,1881,14,7,10,5,3999,0.0,3599.1,23594.1,2024-04-21,EMI,Cancelled
5611,203,14,4,13,4,3999,4798.8,2015.5,13212.7,2024-02-05,Net Banking,Completed
5612,307,9,14,3,2,4999,1499.7,1529.69,10027.99,2024-05-04,Net Banking,Completed
5613,1816,9,3,15,2,4999,499.9,1709.66,11207.76,2024-01-06,Credit Card,Returned
5614,1563,12,4,12,2,8999,3599.6,2591.71,16990.11,2024-01-22,Cash,Cancelled
5615,1101,12,4,6,5,8999,13498.5,5669.37,37165.87,2024-08-27,Credit Card,Completed
5616,1444,1,2,3,3,129999,97499.25,52649.6,345147.35,2024-06-04,Net Banking,Completed
5617,558,24,8,7,4,28,28.0,15.12,99.12,2024-01-19,Debit Card,Returned
5618,1952,20,1,14,4,3999,4798.8,2015.5,13212.7,2024-02-04,Cash,Completed
5619,747,13,14,11,5,12999,16248.75,8774.32,57520.57,2024-08-18,Credit Card,Returned
5620,789,4,13,2,2,129999,25999.8,42119.68,276117.88,2024-01-11,Debit Card,Completed
5621,422,13,9,4,1,12999,3899.7,1637.87,10737.17,2024-01-11,Debit Card,Completed
5622,1446,22,8,11,4,299,119.6,193.75,1270.15,2024-04-19,UPI,Completed
5623,1753,23,15,6,1,449,134.7,56.57,370.87,2024-12-04,Cash,Completed
5624,1356,15,13,3,4,7999,0.0,5759.28,37755.28,2024-07-17,Debit Card,Returned
5625,948,6,4,14,2,15999,3199.8,5183.68,33981.88,2024-02-05,UPI,Completed
5626,541,18,14,11,4,24999,29998.8,12599.5,82596.7,2024-12-31,Net Banking,Completed
5627,1911,4,3,13,3,129999,97499.25,52649.6,345147.35,2024-12-21,Credit Card,Returned
5628,1704,3,9,5,5,114999,0.0,103499.1,678494.1,2024-03-26,Net Banking,Returned
5629,1278,21,14,15,3,599,0.0,323.46,2120.46,2024-05-12,Cash,Cancelled
5630,1193,3,10,13,1,114999,34499.7,14489.87,94989.17,2024-05-29,UPI,Cancelled
5631,1425,12,11,11,3,8999,1349.85,4616.49,30263.64,2024-08-26,EMI,Completed
5632,127,23,13,9,2,449,224.5,121.23,794.73,2024-08-01,Credit Card,Completed
5633,1085,11,6,13,4,1999,0.0,1439.28,9435.28,2024-09-09,UPI,Completed
5634,1539,20,14,9,3,3999,3599.1,1511.62,9909.52,2024-12-29,UPI,Completed
5635,1536,10,1,1,1,2999,299.9,485.84,3184.94,2024-01-19,Net Banking,Completed
5636,841,2,3,8,1,89999,0.0,16199.82,106198.82,2024-08-04,Debit Card,Completed
5637,911,25,10,15,2,199,79.6,57.31,375.71,2024-09-25,EMI,Completed
5638,362,24,9,15,3,28,8.4,13.61,89.21,2024-03-19,Net Banking,Completed
5639,1521,9,5,15,5,4999,0.0,4499.1,29494.1,2024-07-10,UPI,Cancelled
5640,1884,20,8,7,4,3999,3199.2,2303.42,15100.22,2024-11-19,Debit Card,Completed
5641,913,24,6,15,4,28,33.6,14.11,92.51,2024-12-25,EMI,Cancelled
5642,499,22,8,3,1,299,44.85,45.75,299.9,2024-04-06,Cash,Cancelled
5643,1426,5,6,2,4,29999,29999.0,16199.46,106196.46,2024-08-23,UPI,Returned
5644,664,7,12,13,1,12999,0.0,2339.82,15338.82,2024-08-31,Debit Card,Completed
5645,1435,1,5,2,2,129999,38999.7,39779.69,260777.99,2024-07-12,UPI,Completed
5646,602,4,4,4,4,129999,103999.2,74879.42,490876.22,2024-09-10,Net Banking,Completed
5647,303,16,13,1,4,5999,0.0,4319.28,28315.28,2024-03-20,Net Banking,Returned
5648,1448,24,12,15,1,28,7.0,3.78,24.78,2024-08-08,Credit Card,Cancelled
5649,1961,11,1,14,3,1999,0.0,1079.46,7076.46,2024-12-22,Net Banking,Completed
5650,1167,24,10,1,3,28,4.2,14.36,94.16,2024-09-19,Cash,Cancelled
5651,207,16,15,14,4,5999,4799.2,3455.42,22652.22,2024-03-10,Credit Card,Completed
5652,71,5,12,12,3,29999,4499.85,15389.49,100886.64,2024-02-06,Net Banking,Cancelled
5653,476,19,2,11,5,4999,2499.5,4049.19,26544.69,2024-08-03,Debit Card,Completed
5654,259,11,7,2,3,1999,1199.4,863.57,5661.17,2024-08-27,Cash,Completed
5655,1339,2,11,7,4,89999,0.0,64799.28,424795.28,2024-07-19,EMI,Completed
5656,656,23,13,12,1,449,0.0,80.82,529.82,2024-07-20,UPI,Completed
5657,528,1,12,15,2,129999,0.0,46799.64,306797.64,2024-03-10,Credit Card,Cancelled
5658,114,23,7,13,4,449,359.2,258.62,1695.42,2024-07-26,Debit Card,Completed
5659,1344,1,6,8,2,129999,25999.8,42119.68,276117.88,2024-03-21,EMI,Cancelled
5660,234,23,14,14,5,449,224.5,363.69,2384.19,2024-04-23,Debit Card,Completed
5661,1437,6,9,14,1,15999,3999.75,2159.86,14159.11,2024-10-08,EMI,Completed
5662,749,18,15,3,2,24999,14999.4,6299.75,41298.35,2024-01-17,Debit Card,Completed
5663,460,6,2,8,4,15999,15999.0,8639.46,56636.46,2024-10-12,EMI,Returned
5664,789,10,6,11,3,2999,0.0,1619.46,10616.46,2024-07-28,UPI,Completed
5665,245,1,8,1,3,129999,58499.55,59669.54,391166.99,2024-09-11,UPI,Completed
5666,1975,6,10,12,1,15999,4799.7,2015.87,13215.17,2024-07-23,Cash,Completed
5667,1822,9,5,3,2,4999,499.9,1709.66,11207.76,2024-06-24,EMI,Returned
5668,1194,23,9,14,2,449,134.7,137.39,900.69,2024-10-14,Net Banking,Returned
5669,309,13,4,11,4,12999,0.0,9359.28,61355.28,2024-01-18,Net Banking,Cancelled
5670,384,11,11,12,1,1999,299.85,305.85,2005.0,2024-02-14,Net Banking,Returned
5671,1787,25,8,12,1,199,9.95,34.03,223.08,2024-08-31,Cash,Completed
5672,1205,11,4,3,2,1999,999.5,539.73,3538.23,2024-04-11,Debit Card,Completed
5673,1654,11,9,1,1,1999,499.75,269.87,1769.12,2024-08-04,EMI,Completed
5674,230,7,5,14,1,12999,2599.8,1871.86,12271.06,2024-05-21,EMI,Completed
5675,158,11,3,14,3,1999,299.85,1025.49,6722.64,2024-03-18,Credit Card,Completed
5676,1735,22,13,9,4,299,0.0,215.28,1411.28,2024-12-12,Cash,Completed
5677,5,4,5,15,1,129999,0.0,23399.82,153398.82,2024-10-25,EMI,Completed
5678,149,20,9,9,1,3999,1199.7,503.87,3303.17,2024-11-03,EMI,Completed
5679,505,15,13,10,5,7999,0.0,7199.1,47194.1,2024-03-10,Net Banking,Returned
5680,226,16,13,8,1,5999,0.0,1079.82,7078.82,2024-09-23,UPI,Completed
5681,1055,18,13,1,3,24999,22499.1,9449.62,61947.52,2024-01-22,Cash,Completed
5682,549,1,4,7,3,129999,0.0,70199.46,460196.46,2024-06-23,UPI,Returned
5683,1718,24,2,2,3,28,16.8,12.1,79.3,2024-12-29,Credit Card,Completed
5684,1961,21,9,14,5,599,0.0,539.1,3534.1,2024-11-20,Credit Card,Completed
5685,1594,8,2,4,4,14999,11999.2,8639.42,56636.22,2024-10-18,Debit Card,Completed
5686,46,5,11,3,2,29999,5999.8,9719.68,63717.88,2024-08-08,Net Banking,Completed
5687,1589,9,3,15,1,4999,0.0,899.82,5898.82,2024-12-27,EMI,Cancelled
5688,1490,12,10,15,2,8999,3599.6,2591.71,16990.11,2024-03-22,UPI,Completed
5689,1676,9,10,15,5,4999,2499.5,4049.19,26544.69,2024-10-26,EMI,Cancelled
5690,658,20,2,6,4,3999,0.0,2879.28,18875.28,2024-10-23,Credit Card,Completed
5691,502,8,2,9,4,14999,8999.4,9179.39,60175.99,2024-08-01,EMI,Completed
5692,1015,23,15,4,4,449,359.2,258.62,1695.42,2024-06-30,Net Banking,Returned
5693,1294,4,4,1,3,129999,58499.55,59669.54,391166.99,2024-01-30,Debit Card,Completed
5694,1899,17,10,13,3,8999,0.0,4859.46,31856.46,2024-07-22,Debit Card,Completed
5695,81,17,7,5,5,8999,6749.25,6884.23,45129.98,2024-04-07,Credit Card,Completed
5696,1735,8,1,15,2,14999,2999.8,4859.68,31857.88,2024-10-09,Net Banking,Completed
5697,522,4,15,6,4,129999,0.0,93599.28,613595.28,2024-04-21,EMI,Returned
5698,746,25,6,15,3,199,89.55,91.34,598.79,2024-10-05,Net Banking,Completed
5699,1033,24,1,11,5,28,7.0,23.94,156.94,2024-10-22,Credit Card,Completed
5700,1812,2,9,8,3,89999,26999.7,43739.51,286736.81,2024-11-20,Debit Card,Completed
5701,1384,21,8,15,5,599,449.25,458.23,3003.98,2024-10-16,Cash,Returned
5702,256,19,3,1,4,4999,3999.2,2879.42,18876.22,2024-07-09,Net Banking,Returned
5703,402,6,6,14,2,15999,7999.5,4319.73,28318.23,2024-08-11,EMI,Completed
5704,285,8,7,8,1,14999,0.0,2699.82,17698.82,2024-08-28,Debit Card,Completed
5705,1856,9,2,7,5,4999,3749.25,3824.23,25069.98,2024-06-22,EMI,Completed
5706,1711,18,14,2,2,24999,0.0,8999.64,58997.64,2024-09-20,UPI,Completed
5707,1764,15,8,3,1,7999,1599.8,1151.86,7551.06,2024-03-07,Cash,Completed
5708,744,1,3,13,5,129999,64999.5,105299.19,690294.69,2024-05-16,Net Banking,Completed
5709,1592,12,11,7,3,8999,0.0,4859.46,31856.46,2024-11-24,Debit Card,Cancelled
5710,506,20,2,1,2,3999,0.0,1439.64,9437.64,2024-05-02,EMI,Cancelled
5711,254,17,7,14,4,8999,0.0,6479.28,42475.28,2024-08-05,Net Banking,Cancelled
5712,997,24,5,15,4,28,0.0,20.16,132.16,2024-01-27,EMI,Completed
5713,163,22,14,2,3,299,0.0,161.46,1058.46,2024-10-09,Credit Card,Returned
5714,513,8,12,15,5,14999,0.0,13499.1,88494.1,2024-07-20,UPI,Completed
5715,1316,18,8,15,4,24999,14999.4,15299.39,100295.99,2024-11-25,Credit Card,Completed
5716,1775,24,15,10,2,28,0.0,10.08,66.08,2024-06-15,Credit Card,Returned
5717,463,20,3,5,3,3999,0.0,2159.46,14156.46,2024-07-03,Net Banking,Completed
5718,924,25,3,15,4,199,79.6,128.95,845.35,2024-07-04,Net Banking,Cancelled
5719,695,2,3,4,5,89999,134998.5,56699.37,371695.87,2024-06-25,Credit Card,Completed
5720,205,10,9,10,4,2999,0.0,2159.28,14155.28,2024-04-26,EMI,Completed
5721,389,17,4,13,5,8999,11248.75,6074.32,39820.57,2024-10-04,Cash,Completed
5722,362,1,13,10,4,129999,77999.4,79559.39,521555.99,2024-12-18,EMI,Cancelled
5723,1812,19,13,8,3,4999,4499.1,1889.62,12387.52,2024-10-31,Debit Card,Completed
5724,1542,16,1,13,5,5999,1499.75,5129.14,33624.39,2024-12-15,Cash,Completed
5725,1078,11,4,5,1,1999,0.0,359.82,2358.82,2024-06-11,Debit Card,Completed
5726,167,14,12,15,5,3999,1999.5,3239.19,21234.69,2024-07-29,EMI,Completed
5727,1321,15,9,3,5,7999,11998.5,5039.37,33035.87,2024-08-10,Credit Card,Cancelled
5728,849,24,15,3,2,28,8.4,8.57,56.17,2024-11-12,EMI,Completed
5729,1598,21,6,5,1,599,0.0,107.82,706.82,2024-12-30,Cash,Completed
5730,1533,15,3,8,3,7999,0.0,4319.46,28316.46,2024-02-14,Cash,Completed
5731,944,7,8,15,5,12999,12999.0,9359.28,61355.28,2024-03-11,Net Banking,Cancelled
5732,403,17,15,13,3,8999,2699.7,4373.51,28670.81,2024-10-15,Cash,Completed
5733,1391,15,10,3,4,7999,9598.8,4031.5,26428.7,2024-11-17,EMI,Completed
5734,1660,5,1,2,5,29999,0.0,26999.1,176994.1,2024-01-12,UPI,Completed
5735,1521,9,3,15,4,4999,3999.2,2879.42,18876.22,2024-11-01,UPI,Completed
5736,374,11,2,11,4,1999,1199.4,1223.39,8019.99,2024-10-27,Debit Card,Completed
5737,519,19,13,2,5,4999,4999.0,3599.28,23595.28,2024-08-15,UPI,Cancelled
5738,1429,22,13,1,5,299,0.0,269.1,1764.1,2024-01-01,EMI,Completed
5739,1293,12,9,15,2,8999,1799.8,2915.68,19113.88,2024-03-21,EMI,Completed
5740,991,22,15,10,5,299,299.0,215.28,1411.28,2024-08-04,Debit Card,Cancelled
5741,1351,5,10,10,5,29999,7499.75,25649.15,168144.4,2024-01-23,Debit Card,Completed
5742,936,4,10,15,2,129999,38999.7,39779.69,260777.99,2024-02-02,Credit Card,Cancelled
5743,445,9,4,8,3,4999,749.85,2564.49,16811.64,2024-08-09,Net Banking,Completed
5744,1384,15,11,15,4,7999,7999.0,4319.46,28316.46,2024-04-18,Debit Card,Cancelled
5745,1612,5,7,11,5,29999,37498.75,20249.33,132745.58,2024-06-14,UPI,Completed
5746,1364,3,1,10,5,114999,143748.75,77624.32,508870.57,2024-11-02,UPI,Completed
5747,3,16,15,15,1,5999,0.0,1079.82,7078.82,2024-09-18,UPI,Completed
5748,175,22,10,2,4,299,119.6,193.75,1270.15,2024-07-20,Net Banking,Cancelled
5749,845,20,13,15,3,3999,2999.25,1619.6,10617.35,2024-03-18,EMI,Completed
5750,941,4,13,6,3,129999,19499.85,66689.49,437186.64,2024-07-07,Net Banking,Completed
5751,1025,22,13,8,1,299,14.95,51.13,335.18,2024-03-19,Debit Card,Completed
5752,793,19,6,5,3,4999,2249.55,2294.54,15041.99,2024-09-29,Net Banking,Cancelled
5753,1508,13,8,7,3,12999,0.0,7019.46,46016.46,2024-08-30,Cash,Completed
5754,1529,2,11,15,2,89999,53999.4,22679.75,148678.35,2024-12-18,Credit Card,Cancelled
5755,1220,10,13,15,4,2999,1199.6,1943.35,12739.75,2024-07-31,EMI,Cancelled
5756,1977,3,3,13,1,114999,11499.9,18629.84,122128.94,2024-11-08,EMI,Cancelled
5757,1616,20,4,13,2,3999,0.0,1439.64,9437.64,2024-10-20,Net Banking,Completed
5758,1763,15,6,13,3,7999,2399.7,3887.51,25484.81,2024-04-24,Cash,Completed
5759,1195,11,2,11,4,1999,1599.2,1151.42,7548.22,2024-04-21,UPI,Completed
